Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;32;32;32;;;;;;;;;409.87280850000025;None;411.85902309999983;412.1570625000004;412.1570625000004;412.16526239999985;412.16526239999985;412.20615199999975;412.20615199999975;None;None;0;412.20615199999975;None;413.7062311999998;None;['9'];[0.5276323000007324];413.7062311999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;220;block1_Pilot_2;28;n_n;n_n_weak;;;;;0;0;0;0;0;33;33;33;;;;;;;;;416.7062896999996;None;418.56038050000006;418.84949719999986;418.84949719999986;418.87392829999953;418.87392829999953;418.91454989999966;418.91454989999966;None;8;1;418.91454989999966;None;420.41466800000035;None;['8'];[0.6109404999997423];420.41466800000035;None;;;;;1.0073247000000265;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block1_Pilot_2;40;h_s;h_s_weak;;;;;0;0;0;0;0;34;34;34;;;;;;;;;423.41478649999954;None;425.0399447;425.3323739999996;425.3323739999996;425.3489249000004;425.3489249000004;425.38997500000005;425.38997500000005;None;None;0;425.38997500000005;None;426.8898916999997;None;['9'];[0.2718917000001966];426.8898916999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;162;block1_Pilot_2;28;h_n;h_n_weak;;;;;0;0;0;0;0;35;35;35;;;;;;;;;429.8898939999999;None;431.25418160000027;431.5491699000004;431.5491699000004;431.5741442999997;431.5741442999997;431.6149773999996;431.6149773999996;None;None;0;431.6149773999996;None;433.11483899999985;None;['9'];[0.2949776000004931];433.11483899999985;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;126;block1_Pilot_2;13;n_n;n_n_strong;;;;;0;0;0;0;0;36;36;36;;;;;;;;;436.1151964999999;None;437.20576549999987;437.49954590000016;437.49954590000016;437.5158703999996;437.5158703999996;437.55661450000025;437.55661450000025;None;None;0;437.55661450000025;None;439.05694289999974;None;['9'];[0.40871320000042033];439.05694289999974;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;28;s_n;s_n_strong;;;;;0;0;0;0;0;37;37;37;;;;;;;;;442.05842250000023;None;443.36779039999965;443.65790000000015;443.65790000000015;443.67426350000005;443.67426350000005;443.7151088999999;443.7151088999999;None;None;0;443.7151088999999;None;445.21522579999964;None;['9'];[0.2504276999998183];445.21522579999964;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;138;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;38;38;38;;;;;;;;;448.21520390000023;None;449.3734185000003;449.6661782000001;449.6661782000001;449.69104030000017;449.69104030000017;449.7318973000001;449.7318973000001;None;8;1;449.7318973000001;None;451.2318513;None;['8'];[0.3298018999994383];451.2318513;None;;;;;0.813884400000461;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;120;block1_Pilot_2;33;s_n;s_n_strong;;;;;0;0;0;0;0;39;39;39;;;;;;;;;454.2321916000001;None;455.2430397999997;455.533042;455.533042;455.55777359999956;455.55777359999956;455.5986492000002;455.5986492000002;None;None;0;455.5986492000002;None;457.09880280000016;None;['8'];[0.6787688000003982];457.09880280000016;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;40;s_n;s_n_weak;;;;;0;0;0;0;0;40;40;40;;;;;;;;;460.0988481000004;None;462.08977440000035;462.3830399999997;462.3830399999997;462.3913028999996;462.3913028999996;462.43211539999993;462.43211539999993;None;None;0;462.43211539999993;None;463.9320547999996;None;['9'];[0.22161120000055234];463.9320547999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block1_Pilot_2;21;n_s;n_s_strong;;;;;0;0;0;0;0;41;41;41;;;;;;;;;466.9324176;None;469.0120930000003;469.3087446999998;469.3087446999998;469.31647799999973;469.31647799999973;469.35743379999985;469.35743379999985;None;None;0;469.35743379999985;None;470.8581033999999;None;['9'];[0.25565780000033556];470.8581033999999;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;134;block1_Pilot_2;33;h_h;h_h_weak;;;;;0;0;0;0;0;42;42;42;;;;;;;;;473.85891269999956;None;474.9833735000002;475.2750417999996;475.2750417999996;475.2998647000004;475.2998647000004;475.34078580000005;475.34078580000005;None;9;1;475.34078580000005;None;476.8407299999999;None;['8'];[0.7049991999992926];476.8407299999999;None;;;;;0.9649552999999287;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;2;225;block1_Pilot_2;40;s_h;s_h_strong;;;;;0;0;0;0;0;43;43;43;;;;;;;;;479.8409492999999;None;481.72402929999953;482.01694450000014;482.01694450000014;482.0334273999997;482.0334273999997;482.07426380000015;482.07426380000015;None;None;0;482.07426380000015;None;483.57435650000025;None;['9'];[0.30738039999960165];483.57435650000025;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block1_Pilot_2;27;s_n;s_n_weak;;;;;0;0;0;0;0;44;44;44;;;;;;;;;486.5744045000001;None;488.56747319999977;488.85856669999976;488.85856669999976;489.0083480000003;489.0083480000003;489.04923210000015;489.04923210000015;None;7;0;489.04923210000015;None;490.5495441000003;None;['7'];[0.628017799999725];490.5495441000003;None;;;;;1.2004180000003544;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;3;202;block1_Pilot_2;16;h_n;h_n_weak;;;;;0;0;0;0;0;45;45;45;;;;;;;;;493.5495127000004;None;495.2444284000003;495.5337591999996;495.5337591999996;495.5586354999996;495.5586354999996;495.59952599999997;495.59952599999997;None;9;0;495.59952599999997;None;497.1000348999996;None;None;;497.1000348999996;None;;;;;0.8101954999992813;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;150;block1_Pilot_2;33;h_n;h_n_weak;;;;;0;0;0;0;0;46;46;46;;;;;;;;;500.1004307000003;None;501.3570129999998;501.65050770000016;501.65050770000016;501.6672072000001;501.6672072000001;501.7080356999995;501.7080356999995;None;9;0;501.7080356999995;None;503.2079772999996;None;['8'];[0.2818105000005744];503.2079772999996;None;;;;;0.8214632999997775;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;12;n_n;n_n_strong;;;;;0;0;0;0;0;47;47;47;;;;;;;;;506.2087121000004;None;508.24763059999987;508.5428230999996;508.5428230999996;508.55029829999967;508.55029829999967;508.59135940000033;508.59135940000033;None;None;0;508.59135940000033;None;510.09184149999965;None;['9'];[0.32598830000006274];510.09184149999965;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;194;block1_Pilot_2;40;n_h;n_h_strong;;;;;0;0;0;0;0;48;48;48;;;;;;;;;513.0915475000002;None;514.7292089000002;515.0179863000003;515.0179863000003;515.0339646000002;515.0339646000002;515.0748534000004;515.0748534000004;None;None;0;515.0748534000004;None;516.5749798999996;None;['9'];[0.3227316000002247];516.5749798999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;13;n_s;n_s_weak;;;;;0;0;0;0;0;49;49;49;;;;;;;;;519.5760091000002;None;521.5780283000004;521.8679972999998;521.8679972999998;522.0174530000004;522.0174530000004;522.0582445999999;522.0582445999999;None;7;1;522.0582445999999;None;523.5582961;None;['7'];[0.9791826000000583];523.5582961;None;;;;;0.9115576999993209;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;12;h_n;h_n_strong;;;;;0;0;0;0;0;50;50;50;;;;;;;;;526.5590154000001;None;527.6082002000003;527.9010799999996;527.9010799999996;527.9174706000003;527.9174706000003;527.9584304999998;527.9584304999998;None;9;0;527.9584304999998;None;529.4585777000002;None;['8'];[0.7510114999995494];529.4585777000002;None;;;;;1.091290399999707;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_s_a.jpg;sad;7;19;f;019_m_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;202;block1_Pilot_2;8;s_s;s_s_strong;;;;;0;0;0;0;0;51;51;51;;;;;;;;;532.4587555999997;None;534.1726222999996;534.4681423000002;534.4681423000002;534.4843558000002;534.4843558000002;534.5251655000002;534.5251655000002;None;None;0;534.5251655000002;None;536.0252349000002;None;['9'];[0.7925611999999091];536.0252349000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;214;block1_Pilot_2;28;n_n;n_n_strong;;;;;0;0;0;0;0;52;52;52;;;;;;;;;539.0259859999996;None;540.8300659999995;541.1266704999998;541.1266704999998;541.1428227999995;541.1428227999995;541.1836645000003;541.1836645000003;None;None;0;541.1836645000003;None;542.6836387000003;None;['9'];[0.9579886999999871];542.6836387000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_h_a.jpg;happy;9;19;f;019_m_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;165;block1_Pilot_2;27;h_h;h_h_strong;;;;;0;0;0;0;0;53;53;53;;;;;;;;;545.6845299999995;None;547.0811198000001;547.3768999000004;547.3768999000004;547.4012358;547.4012358;547.4420209999998;547.4420209999998;None;9;1;547.4420209999998;None;548.9421327;None;['8'];[0.4835715999997774];548.9421327;None;;;;;1.1197526000005382;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;200;block1_Pilot_2;8;s_h;s_h_strong;;;;;0;0;0;0;0;54;54;54;;;;;;;;;551.9423090999999;None;553.6281139000002;553.9186755000001;553.9186755000001;554.0682058000002;554.0682058000002;554.1089451999997;554.1089451999997;None;7;0;554.1089451999997;None;555.6088929999996;None;['7'];[0.21680250000008527];555.6088929999996;None;;;;;0.9247783000000709;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;18;238;block1_Pilot_2;30;n_s;n_s_weak;;;;;0;0;0;0;0;55;55;55;;;;;;;;;558.6098985999997;None;560.6150471999999;560.9104814000002;560.9104814000002;561.0598545000003;561.0598545000003;561.1006770000004;561.1006770000004;None;None;0;561.1006770000004;None;562.6005826;None;"['7', '7']";"[0.0171226000002207, 1.1770856000002823]";562.6005826;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block1_Pilot_2;19;h_h;h_h_strong;;;;;0;0;0;0;0;56;56;56;;;;;;;;;565.6016614;None;567.5919591000002;567.8851345000003;567.8851345000003;567.8933268999999;567.8933268999999;567.9341195999996;567.9341195999996;None;None;0;567.9341195999996;None;569.4341830000003;None;['9'];[0.27151210000010906];569.4341830000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;155;block1_Pilot_2;4;s_h;s_h_weak;;;;;0;0;0;0;0;57;57;57;;;;;;;;;572.4350585000002;None;573.7385365;574.0268972000003;574.0268972000003;574.1768935999999;574.1768935999999;574.2177185;574.2177185;None;None;0;574.2177185;None;575.7175815;None;['7'];[1.108052399999906];575.7175815;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;224;block1_Pilot_2;21;s_n;s_n_weak;;;;;0;0;0;0;0;58;58;58;;;;;;;;;578.7178838999998;None;580.5922993000004;580.8853197999997;580.8853197999997;580.9102168999998;580.9102168999998;580.9510968000004;580.9510968000004;None;8;1;580.9510968000004;None;582.4511296999999;None;None;;582.4511296999999;None;;;;;1.1624206999995295;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;147;block1_Pilot_2;21;h_n;h_n_strong;;;;;0;0;0;0;0;59;59;59;;;;;;;;;585.4512648999998;None;586.7327266000002;587.0277267000001;587.0277267000001;587.0437802999995;587.0437802999995;587.0845671999996;587.0845671999996;None;9;0;587.0845671999996;None;588.5844383000003;None;['8'];[0.257191700000476];588.5844383000003;None;;;;;0.9570040999997218;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;237;block1_Pilot_2;40;n_h;n_h_strong;;;;;0;0;0;0;0;60;60;60;;;;;;;;;591.5846615;None;593.5801363999999;593.8694674999997;593.8694674999997;593.8938129999997;593.8938129999997;593.9347132000003;593.9347132000003;None;7;0;593.9347132000003;None;595.4347575000002;None;['8'];[0.9747478000008414];595.4347575000002;None;;;;;1.386782200000198;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;199;block1_Pilot_2;27;n_h;n_h_strong;;;;;0;0;0;0;0;61;61;61;;;;;;;;;598.4348725999998;None;600.1144164999996;600.4113226999998;600.4113226999998;600.4358028999995;600.4358028999995;600.4763901999995;600.4763901999995;None;None;0;600.4763901999995;None;601.9768591000002;None;"['7', '7']";"[0.048709199999393604, 0.8966780999999173]";601.9768591000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;169;block1_Pilot_2;27;h_s;h_s_strong;;;;;0;0;0;0;0;62;62;62;;;;;;;;;604.9773556;None;606.4039037000002;606.6948014;606.6948014;606.7106766999996;606.7106766999996;606.7517033000004;606.7517033000004;None;None;0;606.7517033000004;None;608.2515186999999;None;['9'];[0.2940100000005259];608.2515186999999;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block1_Pilot_2;13;n_h;n_h_strong;;;;;0;0;0;0;0;63;63;63;;;;;;;;;611.2525996000004;None;613.2822317;613.5780255;613.5780255;613.7274541999996;613.7274541999996;613.7684326999997;613.7684326999997;None;8;0;613.7684326999997;None;615.2684294000001;None;['7'];[0.4932560999995985];615.2684294000001;None;;;;;0.8890995000001567;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;33;n_s;n_s_weak;;;;;0;0;0;0;0;64;64;64;;;;;;;;;618.2695115999995;None;620.2738726999996;620.5698395999998;620.5698395999998;620.5775620000004;620.5775620000004;620.618324;620.618324;None;None;0;620.618324;None;622.1185275999997;None;['9'];[0.5149000000001251];622.1185275999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;146;block1_Pilot_2;33;s_s;s_s_weak;;;;;0;0;0;0;0;65;65;65;;;;;;;;;625.118719;None;626.3436731000002;626.6362816999999;626.6362816999999;626.7861697999997;626.7861697999997;626.8273055;626.8273055;None;7;1;626.8273055;None;628.3271444000002;None;['7'];[1.4824236999993445];628.3271444000002;None;;;;;1.20618579999973;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;66;66;66;;;;;;;;;631.3273216999996;None;633.3184969000004;633.6114262000001;633.6114262000001;633.7612394999996;633.7612394999996;633.8022148;633.8022148;None;7;0;633.8022148;None;635.3022438999997;None;['7'];[0.4832083999999668];635.3022438999997;None;;;;;0.7431950999998662;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;match;;120;150;;3;234;block1_Pilot_2;30;h_h;h_h_weak;;;;;0;0;0;0;0;67;67;67;;;;;;;;;638.3026104999999;None;640.2952957999996;640.5870200999998;640.5870200999998;640.6113644999996;640.6113644999996;640.6524281000002;640.6524281000002;None;9;1;640.6524281000002;None;642.1522924999999;None;['7'];[0.2570178999994823];642.1522924999999;None;;;;;0.7411925000005795;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;141;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;68;68;68;;;;;;;;;645.1525217999997;None;646.3495609000001;646.6453419999998;646.6453419999998;646.6614542999996;646.6614542999996;646.7024487999997;646.7024487999997;None;9;1;646.7024487999997;None;648.2023536999995;None;['8'];[0.23106519999964803];648.2023536999995;None;;;;;1.1229724000004353;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_s_a.jpg;sad;7;8;m;008_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block1_Pilot_2;28;s_s;s_s_strong;;;;;0;0;0;0;0;69;69;69;;;;;;;;;651.2025757000001;None;653.2006756999999;653.4952088999999;653.4952088999999;653.5031804;653.5031804;653.5440464000003;653.5440464000003;None;None;0;653.5440464000003;None;655.0443020000002;None;['9'];[0.23701840000012453];655.0443020000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;2;199;block1_Pilot_2;28;s_h;s_h_weak;;;;;0;0;0;0;0;70;70;70;;;;;;;;;658.0444207;None;659.7120752999999;660.0036853000001;660.0036853000001;660.0200999999997;660.0200999999997;660.0609054999995;660.0609054999995;None;None;0;660.0609054999995;None;661.5610844000003;None;['9'];[0.40849469999920984];661.5610844000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;137;block1_Pilot_2;8;h_n;h_n_weak;;;;;0;0;0;0;0;71;71;71;;;;;;;;;664.5611341000003;None;665.7117649000002;666.0037057999998;666.0037057999998;666.0201889;666.0201889;666.0610955000002;666.0610955000002;None;9;0;666.0610955000002;None;667.5618536000002;None;['8'];[0.23966730000029202];667.5618536000002;None;;;;;0.7563485000000583;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_n_a.jpg;neutral;8;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;208;block1_Pilot_2;12;n_s;n_s_weak;;;;;0;0;0;0;0;72;72;72;;;;;;;;;670.5611711000001;None;672.3604981999997;672.6542559;672.6542559;672.6702961999999;672.6702961999999;672.7111298;672.7111298;None;None;0;672.7111298;None;674.2110986999996;None;['9'];[0.4543555000000197];674.2110986999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;3;211;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;73;73;73;;;;;;;;;677.2124344000003;None;678.9949247000004;679.2874242999997;679.2874242999997;679.3120775999996;679.3120775999996;679.3529202999998;679.3529202999998;None;8;1;679.3529202999998;None;680.8531660999997;None;['8'];[0.2363401000002341];680.8531660999997;None;;;;;0.9044112000001405;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;138;block1_Pilot_2;16;h_s;h_s_weak;;;;;0;0;0;0;0;74;74;74;;;;;;;;;683.8540664000002;None;685.0128879000004;685.3039655000002;685.3039655000002;685.3287676;685.3287676;685.3696754000002;685.3696754000002;None;9;0;685.3696754000002;None;686.8698822999995;None;['7'];[0.6036440999996557];686.8698822999995;None;;;;;0.6878198000003977;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;185;block1_Pilot_2;16;n_s;n_s_strong;;;;;0;0;0;0;0;75;75;75;;;;;;;;;689.8698729999996;None;691.4321878999999;691.7212728000004;691.7212728000004;691.7373051000004;691.7373051000004;691.7782168000003;691.7782168000003;None;None;0;691.7782168000003;None;693.2781474000003;None;['9'];[0.3073502000006556];693.2781474000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;8;m;008_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;27;s_s;s_s_strong;;;;;0;0;0;0;0;76;76;76;;;;;;;;;696.2783308999997;None;698.2697795000004;698.5625913000003;698.5625913000003;698.5707774000002;698.5707774000002;698.6115798000001;698.6115798000001;None;None;0;698.6115798000001;None;700.1116007999999;None;['9'];[0.2898611999999048];700.1116007999999;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;186;block1_Pilot_2;19;n_n;n_n_strong;;;;;0;0;0;0;0;77;77;77;;;;;;;;;703.1119785999999;None;704.6824737999996;704.9714722999997;704.9714722999997;704.9960861999998;704.9960861999998;705.0368322000004;705.0368322000004;None;8;1;705.0368322000004;None;706.5369466000002;None;['8'];[0.9603940000006332];706.5369466000002;None;;;;;1.4527047999999922;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block1_Pilot_2;4;s_s;s_s_strong;;;;;0;0;0;0;0;78;78;78;;;;;;;;;709.5368808000003;None;711.5283137999995;711.8212084999996;711.8212084999996;711.8293905999999;711.8293905999999;711.8703647000002;711.8703647000002;None;None;0;711.8703647000002;None;713.3701355000003;None;['9'];[0.6714273999996294];713.3701355000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
