trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,980.168813599972,980.464573480119,980.4858993000817,980.6161493800348,980.6191557000857,980.657436380093,980.6602815000806,981.3877670801478,a,1,980.6602815000806,981.3877670801478,981.3971014001872,982.7812982801581,0.7119615999981761,711.9615999981761,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12.0,f,040_y_f_s_a.jpg,sad,a,1,3,982.787059900118,983.0812330801739,983.1044218000025,983.1127495799913,983.1132190001663,983.1489259800176,983.1487652000505,983.7871634801152,s,0,983.1487652000505,983.7871634801152,983.793170500081,985.7229955801042,0.6234874001238495,623.4874001238495,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,985.7283122001681,986.0229816801614,986.0390386001673,986.0473663801561,986.0476232001092,986.0825142801507,986.0822108001448,986.4448276801734,s,0,986.0822108001448,986.4448276801734,986.4523559000809,987.8479948799825,0.3540656000841409,354.0656000841409,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.0,m,008_y_m_s_a.jpg,sad,a,17,3,987.8521905001253,988.1480212799972,988.4014310999773,988.5600343799917,988.5646614001598,988.6054505800596,988.6105667999946,989.1332165800734,a,1,988.6105667999946,989.1332165800734,989.1439879999962,990.4397537800717,0.5058468000497669,505.8468000497669,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,990.4453328000382,990.7398498800351,990.7631592000835,990.7714869800723,990.7718120000791,990.807431080076,990.8073387001641,991.3920386800776,s,0,990.8073387001641,991.3920386800776,991.3996592001058,992.4398123800522,0.5728772999718785,572.8772999718785,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,7.0,f,012_o_f_h_a.jpg,happy,d,17,3,992.442903400166,992.7398078801809,992.759316700045,992.8913757800358,992.8934251000173,992.9325728799915,992.9337610001676,993.435856579966,d,1,992.9337610001676,993.435856579966,993.4475589001086,995.4065675799968,0.4864973998628557,486.4973998628557,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,995.4105213000439,995.7064444801538,995.9098712999839,996.0666421800154,996.0715609001927,996.1125197801041,996.1175155001692,996.7955888800091,s,1,996.1175155001692,996.7955888800091,996.8022980999667,998.1232290800428,0.6706473999656737,670.6473999656737,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9.0,f,021_o_f_n_a.jpg,neutral,s,1,3,998.1262119000312,998.4231408801163,998.6352501001675,998.6435778801563,998.6444683000445,998.6800335800974,998.6798652000725,999.2319847801002,s,1,998.6798652000725,999.2319847801002,999.2378245000727,1000.8982626799727,0.540205999976024,540.205999976024,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1000.9024923001416,1001.1983244800242,1001.2208758001216,1001.2292035801104,1001.2294315001927,1001.2659740801203,1001.2662308001891,1001.7955183800543,s,0,1001.2662308001891,1001.7955183800543,1001.8037901001517,1003.3149669800653,0.5219129999168217,521.9129999168217,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,1003.318959900178,1003.6149816801073,1003.6373237001244,1003.7750766800484,1003.7768869001884,1003.8162784801564,1003.819150700001,1004.4461519801291,a,1,1003.819150700001,1004.4461519801291,1004.4535376999993,1005.7984597800998,0.6170183001086116,617.0183001086116,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,1005.8026964000892,1006.0984788801754,1006.322233900195,1006.4837240799563,1006.4877259000205,1006.5248733800138,1006.5291689001024,1007.0756774800132,s,1,1006.5291689001024,1007.0756774800132,1007.0865106000565,1008.1567838801304,0.5312278000637889,531.2278000637889,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,1008.1607564000878,1008.4568360801088,1008.4793695001863,1008.4876972801751,1008.4878815000411,1008.5246178800473,1008.5244163000025,1009.179513980099,s,0,1008.5244163000025,1009.179513980099,1009.1870628001634,1011.1569099800429,0.6478185001760721,647.8185001760721,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,m,027_o_m_s_a.jpg,sad,a,1,3,1011.1612464000937,1011.4568924800726,1011.4797147000208,1011.4880424800097,1011.4882126001175,1011.5245952801081,1011.524701599963,1011.9481980799931,s,0,1011.524701599963,1011.9481980799931,1011.9556053001434,1013.0902880799724,0.4155230999458581,415.5230999458581,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,1013.0946343999822,1013.3902131800307,1013.4134450000711,1013.5503135800129,1013.5537709000055,1013.5914562800201,1013.5955438001547,1014.2129938799656,a,1,1013.5955438001547,1014.2129938799656,1014.2248102000449,1015.6484037799994,0.6086562999989837,608.6562999989837,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,1015.6486792999785,1015.948691980145,1016.1698086000979,1016.3273796801689,1016.3309714000206,1016.3713076800807,1016.3764753001742,1017.3018468801631,s,1,1016.3764753001742,1017.3018468801631,1017.3144656000659,1019.1653544799658,0.9159256001003087,915.9256001003087,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,11.0,f,030_o_f_s_a.jpg,sad,a,17,3,1019.1709657001775,1019.4653973799898,1019.6644109999761,1019.8251983799739,1019.8298965001013,1019.8706057799748,1019.8756526000798,1020.3847840800183,a,1,1019.8756526000798,1020.3847840800183,1020.3961972000543,1022.2654776800657,0.49686109996400774,496.86109996400774,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,1022.268451299984,1022.5654709801777,1022.5859974001069,1022.5943251800957,1022.5949614001438,1022.631147780153,1022.630921700038,1023.3171177801444,s,0,1022.630921700038,1023.3171177801444,1023.3229981001932,1025.073822080088,0.6772024999372661,677.2024999372661,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,5.0,m,027_o_m_n_a.jpg,neutral,s,17,3,1025.0793184000067,1025.3738305800828,1025.589736700058,1025.7587765801466,1025.7633222001605,1025.80351508006,1025.8079609000124,1026.6138347801054,d,0,1025.8079609000124,1026.6138347801054,1026.6255479000974,1028.2822547801072,0.7964946001302451,796.4946001302451,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,1028.2856287001632,1028.582258680067,1028.6028750000987,1028.7338603801793,1028.7359678000212,1028.7751281800913,1028.7771906000562,1029.1728187801084,d,1,1028.7771906000562,1029.1728187801084,1029.1812938000076,1030.8906588800485,0.37915529985912144,379.15529985912144,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1030.8936054001097,1031.1905648800778,1031.4371729001869,1031.4455006801757,1031.4453730999958,1031.483462180174,1031.4833221000154,1031.990529579972,s,1,1031.4833221000154,1031.990529579972,1032.001012600027,1033.9407054799842,0.49710989999584854,497.10989999584854,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1033.9464951001573,1034.2407491800143,1034.4803778000642,1034.639244980109,1034.6424277999904,1034.6795125800884,1034.6814557001926,1035.1518966801698,a,1,1034.6814557001926,1035.1518966801698,1035.160454200115,1037.007475580019,0.4590313001535833,459.0313001535833,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1037.0115613001399,1037.3074090801413,1037.5617408000398,1037.5700685800286,1037.5700809000991,1037.6083311801078,1037.613512400072,1038.14406628015,s,1,1037.613512400072,1038.14406628015,1038.1523079001345,1039.4407568801428,0.5187635999172926,518.7635999172926,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,12.0,f,040_y_f_s_a.jpg,sad,a,17,3,1039.4447958001401,1039.7407737799688,1039.765725800069,1039.9007363800658,1039.9041931000538,1039.9424177801004,1039.9465067000128,1040.7173005800462,a,1,1039.9465067000128,1040.7173005800462,1040.725699200062,1042.70760068011,0.7617116998881102,761.7116998881102,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,1042.7118103001267,1043.007489380124,1043.2399697001092,1043.248297480098,1043.248961100122,1043.2841091800249,1043.2837781000417,1043.8069411799545,s,1,1043.2837781000417,1043.8069411799545,1043.8145073000342,1045.4907594799763,0.5125992000102997,512.5992000102997,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,1045.4921162000392,1045.7909100800055,1045.985885699978,1046.1430282801623,1046.1476679001935,1046.1868912800448,1046.1903490000404,1046.6245538801188,d,1,1046.1903490000404,1046.6245538801188,1046.6303436001763,1047.9992831800366,0.421753800008446,421.753800008446,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2.0,m,008_y_m_h_a.jpg,happy,d,1,3,1048.0036647000816,1048.299288080004,1048.323549099965,1048.3318768799538,1048.332318900153,1048.3671586801531,1048.367274200078,1048.8310004800326,s,0,1048.367274200078,1048.8310004800326,1048.8384257999714,1050.19940417998,0.4531264998950064,453.1264998950064,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,1050.2048692000099,1050.4993602800416,1050.5153405000456,1050.5236682800344,1050.5239190000575,1050.5591164801037,1050.5606580001768,1050.8835864799796,s,0,1050.5606580001768,1050.8835864799796,1050.8885696001817,1052.2826235801215,0.307588400086388,307.588400086388,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,7.0,f,012_o_f_n_a.jpg,neutral,s,1,3,1052.2854975999799,1052.5827077801107,1052.8087494999636,1052.8170772799524,1052.817780100042,1052.8526337800315,1052.8530588999856,1053.1497540801531,s,1,1052.8530588999856,1053.1497540801531,1053.1558086001314,1054.7328019800364,0.28709469991736114,287.09469991736114,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,10.0,f,028_y_f_s_a.jpg,sad,a,1,3,1054.7389122000895,1055.0327900801087,1055.0535728000104,1055.0619005799992,1055.0622418001294,1055.096343180095,1055.0962052000687,1055.4847860801267,s,0,1055.0962052000687,1055.4847860801267,1055.490334900096,1056.507882079971,0.3799832998774946,379.9832998774946,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_s_a.jpg,sad,a,1,3,1056.512010200182,1056.807802880113,1056.8291852001566,1056.8375129801454,1056.8387168000918,1056.8757383801742,1056.8757208001334,1057.289830180048,s,0,1056.8757208001334,1057.289830180048,1057.2966438999865,1058.466097080079,0.40054159983992577,400.54159983992577,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1058.4692434000317,1058.7661720799981,1058.7877491000108,1058.7960768799996,1058.797834499972,1058.8340996801155,1058.8353083000984,1059.358230880159,s,0,1058.8353083000984,1059.358230880159,1059.3645905000158,1061.1746407800122,0.5129559999331832,512.9559999331832,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,1061.1785336001776,1061.4745269801235,1061.6785412000027,1061.6868689799915,1061.6876062999945,1061.72334058017,1061.7229951000772,1062.2840984800598,s,1,1061.7229951000772,1062.2840984800598,1062.290525100194,1063.9746639800026,0.5532368998974562,553.2368998974562,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,1063.97778080008,1064.2745835801354,1064.2965115001425,1064.3048392801313,1064.3046641000547,1064.342535280087,1064.3436786001548,1065.2716838800582,d,1,1064.3436786001548,1065.2716838800582,1065.2812434001826,1066.9247194800294,0.9165849999990314,916.5849999990314,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
