trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,350.92746389999957,351.22464574000026,351.2493459999996,351.38482004000036,351.38962319999973,351.4302306400001,351.4342305,352.0569203399997,a,1,351.4342305,352.0569203399997,352.06422740000016,353.65813213999957,0.6096307999996498,609.6307999996498,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,353.6609413999995,353.95814763999954,353.9782531000001,354.0008917399997,354.00156179999976,354.0364065399996,354.03626220000024,355.04356833999975,d,1,354.03626220000024,355.04356833999975,355.05207080000037,357.0332822400002,0.9917788000002474,991.7788000002474,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,17,1,357.03880670000035,357.33314373999985,357.36239190000015,357.49336814000037,357.4978374000002,357.5385596399998,357.54377509999995,358.2116716400002,a,1,357.54377509999995,358.2116716400002,358.2250664000003,359.67489673999955,0.6603250999996817,660.3250999996817,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,359.6779094000003,359.97492143999955,360.2675012999998,360.29340404000015,360.29425489999994,360.3287685399997,360.3284205,361.55864583999994,s,1,360.3284205,361.55864583999994,361.5671929,363.0498790400003,1.2197085999996489,1219.7085999996489,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,363.0528961,363.3501114400002,363.38036529999954,363.51835454000013,363.52204170000005,363.5618530400003,363.5661098999999,364.6041441399999,d,1,363.5661098999999,364.6041441399999,364.61262890000035,366.44170524000003,1.0218400000003385,1021.8400000003385,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,366.44587859999956,366.74182514000006,366.9749933000003,367.1421386400003,367.1466112999997,367.18782973999953,367.19182,368.01377104000005,s,1,367.19182,368.01377104000005,368.0220989999998,369.58333644000015,0.8123341000000437,812.3341000000437,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,369.5862353000002,369.88333083999953,370.0780195999996,370.1049549400001,370.10573939999995,370.1428931400002,370.14414149999993,371.2132754399996,s,1,370.14414149999993,371.2132754399996,371.2230018,373.2085445400004,1.0598082999995313,1059.8082999995313,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,373.2116759999999,373.50859683999954,373.5333792000001,373.6685117399999,373.67187449999983,373.7120144400002,373.7161231,374.3336256400004,d,1,373.7161231,374.3336256400004,374.34509530000014,375.8001798399997,0.6080584999999701,608.0584999999701,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,375.80431959999987,376.1002411400001,376.3478150000001,376.3739620399998,376.3740004000001,376.4097802399998,376.4098468000002,377.38740323999957,s,1,376.4098468000002,377.38740323999957,377.3947672000004,378.6920636399997,0.9701347000000169,970.1347000000169,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,378.6963556999999,378.99195354000005,379.22426910000013,379.24949444000015,379.25041390000024,379.2869349400004,379.2877301999997,380.5634244400004,s,1,379.2877301999997,380.5634244400004,380.5716430000002,382.0837658400002,1.2603246999997282,1260.3246999997282,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,382.0883407000001,382.38378574,382.5961163000002,382.6225682399996,382.62290680000024,382.6599267400003,382.6613685000002,384.2696144400003,None,0,382.6613685000002,384.2696144400003,384.2748904,385.9421608400004,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,385.9470773000003,386.24208934,386.4744060000003,386.63752204000014,386.63964450000003,386.67750244,386.6812748000002,387.40435003999994,s,1,386.6812748000002,387.40435003999994,387.4144821,388.51722734,0.7146644999993441,714.6644999993441,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,17,1,388.52127800000017,388.8171261399999,389.02659609999955,389.1836644399997,389.18835299999955,389.2278708399996,389.2328867999995,390.43868643999997,s,1,389.2328867999995,390.43868643999997,390.44714190000013,392.1088413399999,1.1949757000002137,1194.9757000002137,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,17,1,392.1086746000001,392.4087624399996,392.4438723000003,392.5772707399998,392.5777668999999,392.6184960400002,392.6183572,393.2395990399997,d,1,392.6183572,393.2395990399997,393.2481568000003,395.1007318400003,0.6096122999997533,609.6122999997533,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,395.106143,395.4007221400003,395.6433896999997,395.6686149399999,395.6693187000001,395.70490854,395.70541630000025,397.21854054000016,s,1,395.70541630000025,397.21854054000016,397.22518729999956,398.5173203399996,1.498565900000358,1498.565900000358,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,398.52058729999953,398.81746374000033,399.0316289000002,399.0576411400003,399.0579676999996,399.0942725399997,399.09383909999997,400.37414153999964,s,1,399.09383909999997,400.37414153999964,400.3794296999995,401.66730573999996,1.2700501999997869,1270.0501999997869,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,401.6702901999997,401.9673032400002,402.22011360000033,402.37224363999997,402.37255689999984,402.4100585399998,402.40971119999995,404.0913684399999,None,0,402.40971119999995,404.0913684399999,404.09833119999985,405.9008408400001,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,405.90693980000015,406.2008432400004,406.22193400000015,406.2440455399998,406.2442024000002,406.27938554000013,406.2797928,407.84432353999966,d,0,406.2797928,407.84432353999966,407.8535098000002,409.29252643999973,1.5561720000005153,1556.1720000005153,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,409.2959148,409.5926679399996,409.81845259999955,409.98869184000034,409.9921468000002,410.0320881399999,410.0370622999999,411.40704264,s,1,410.0370622999999,411.40704264,411.41536429999996,412.82607533999965,1.3587937000002057,1358.7937000002057,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,412.8291022000003,413.12597723999954,413.1595275999998,413.29430144000037,413.29615339999964,413.3355785399996,413.3379662999996,414.01196554,d,1,413.3379662999996,414.01196554,414.0225393999999,415.08435004000023,0.6661989999993239,666.1989999993239,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,415.0894853,415.38435423999965,415.4082486999996,415.43101274,415.4317228,415.46868573999984,415.47012619999987,416.42530403999956,d,1,415.47012619999987,416.42530403999956,416.4292339000003,417.95099493999953,0.9417294000004404,941.7294000004404,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,417.9539815999997,418.25107293999974,418.27429310000025,418.4108540399999,418.41138709999996,418.45231143999956,418.4524633000001,418.90868723999995,d,1,418.4524633000001,418.90868723999995,418.91941119999956,420.2761961399998,0.4474841999999626,447.4841999999626,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,420.28040109999984,420.5761014400001,420.5981271999999,420.7362373399998,420.7396912000004,420.77731793999976,420.78109440000026,421.53455733999965,a,1,420.78109440000026,421.53455733999965,421.5441037999999,422.7928305399997,0.7428718000001027,742.8718000001027,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,422.7979851,423.09295303999954,423.1130916000002,423.24445113999957,423.24736759999996,423.28574463999996,423.2891608,423.93666884000015,d,1,423.2891608,423.93666884000015,423.94001990000015,425.4261889400001,0.6345780000001469,634.5780000001469,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,425.4303885999998,425.7261949399996,426.09750520000034,426.12469743999975,426.12810309999986,426.1682045399999,426.1730338999996,427.14705193999964,d,1,426.1730338999996,427.14705193999964,427.1589858999996,428.5428347399999,0.9591253999997207,959.1253999997207,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,428.54565040000034,428.84290013999964,428.86743750000005,428.88991813999985,428.89026079999985,428.92742864000013,428.92841529999987,429.55460214000016,d,1,428.92841529999987,429.55460214000016,429.5661038999997,430.57625694,0.6196705000002112,619.6705000002112,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,430.58021029999964,430.87619653999957,430.88863029999993,430.91188034000027,430.9127054999999,430.94940534,430.9510866999999,431.6837988399999,a,1,430.9510866999999,431.6837988399999,431.6909442999995,432.9763764400001,0.7249669000002541,724.9669000002541,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
