Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
,f,019_m_f_h_a.jpg,happy,9,40,f,040_y_f_s_a.jpg,sad,incongruent,7,match,,120,160,,2,139,block3_Pilot_2,19,h_s,h_s_strong,,,,,0,2,2,2,0,52,52,52,,,,,,,,,2134.3780012,None,2135.5451624,2135.8363538,2135.8363538,2135.8530318000003,2135.8530318000003,2135.8937379,2135.8937379,None,9,0,2135.8937379,None,2137.3941622,None,['7'],[0.3815936999999394],2137.3941622,None,,,,,0.4900996999999734,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,21,f,021_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,2,238,block3_Pilot_2,28,h_h,h_h_weak,,,,,0,2,2,2,0,53,53,53,,,,,,,,,2140.3940082,None,2142.387388,2142.6784476000003,2142.6784476000003,2142.6948102,2142.6948102,2142.7355801,2142.7355801,None,9,1,2142.7355801,None,2144.2355123,None,['7'],[1.1482963999997082],2144.2355123,None,,,,,0.5602672999998504,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,27,m,027_o_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,3,134,block3_Pilot_2,30,n_h,n_h_strong,,,,,0,2,2,2,0,54,54,54,,,,,,,,,2147.2356582,None,2148.4070734,2148.703814,2148.703814,2148.7282846000003,2148.7282846000003,2148.7690051,2148.7690051,None,None,0,2148.7690051,None,2150.2692693,None,['9'],[0.7703135000001566],2150.2692693,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block3_Pilot_2,28,h_s,h_s_weak,,,,,0,2,2,2,0,55,55,55,,,,,,,,,2153.2699195,None,2155.2650522,2155.5536700000002,2155.5536700000002,2155.561783,2155.561783,2155.6024708,2155.6024708,None,None,0,2155.6024708,None,2157.102768,None,['9'],[0.5610148000000663],2157.102768,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,28,f,028_y_f_s_a.jpg,sad,incongruent,7,match,,140,160,,1,238,block3_Pilot_2,30,n_s,n_s_weak,,,,,0,2,2,2,0,56,56,56,,,,,,,,,2160.1028351,None,2162.1109439,2162.4041031,2162.4041031,2162.4120224,2162.4120224,2162.4526913,2162.4526913,None,None,0,2162.4526913,None,2163.952653,None,['9'],[0.4311204999999063],2163.952653,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,8,m,008_y_m_h_a.jpg,happy,congruent,9,match,,120,150,,2,143,block3_Pilot_2,16,h_h,h_h_strong,,,,,0,2,2,2,0,57,57,57,,,,,,,,,2166.9529718,None,2168.152695,2168.445533,2168.445533,2168.4621955000002,2168.4621955000002,2168.5027493000002,2168.5027493000002,None,9,1,2168.5027493000002,None,2170.0031094,None,['7'],[1.4286274000000958],2170.0031094,None,,,,,1.1849892000000182,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,238,block3_Pilot_2,13,h_n,h_n_strong,,,,,0,2,2,2,0,58,58,58,,,,,,,,,2173.0028053,None,2175.0089849,2175.3042416,2175.3042416,2175.4537433,2175.4537433,2175.4946492,2175.4946492,None,9,0,2175.4946492,None,2176.9946206,None,['7'],[0.43695400000024165],2176.9946206,None,,,,,0.6571810000000369,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,120,160,,3,122,block3_Pilot_2,21,h_s,h_s_weak,,,,,0,2,2,2,0,59,59,59,,,,,,,,,2179.9948049,None,2181.0312144,2181.3211096,2181.3211096,2181.3455466,2181.3455466,2181.3864371,2181.3864371,None,9,0,2181.3864371,None,2182.8865344,None,['7'],[0.4170899000000645],2182.8865344,None,,,,,0.5251087999999982,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,12,f,012_o_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,224,block3_Pilot_2,30,s_n,s_n_strong,,,,,0,2,2,2,0,60,60,60,,,,,,,,,2185.8870765,None,2187.7735577,2188.0629999000002,2188.0629999000002,2188.0787667,2188.0787667,2188.1198997,2188.1198997,None,7,0,2188.1198997,None,2189.6198599,None,['7'],[1.259772399999747],2189.6198599,None,,,,,1.1838120000002164,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,3,206,block3_Pilot_2,27,n_h,n_h_strong,,,,,0,2,2,2,0,61,61,61,,,,,,,,,2192.6212965,None,2194.3559205,2194.6465051,2194.6465051,2194.6707881,2194.6707881,2194.7116968,2194.7116968,None,7,0,2194.7116968,None,2196.2119435,None,None,,2196.2119435,None,,,,,0.8081647000003613,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,163,block3_Pilot_2,28,h_n,h_n_weak,,,,,0,2,2,2,0,62,62,62,,,,,,,,,2199.2117953,None,2200.5810614,2200.8710435000003,2200.8710435000003,2200.8874775,2200.8874775,2200.9286097,2200.9286097,None,7,0,2200.9286097,None,2202.4287731,None,['9'],[1.4668919000000642],2202.4287731,None,,,,,0.647248899999795,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,28,f,028_y_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,18,238,block3_Pilot_2,4,s_s,s_s_weak,,,,,0,2,2,2,0,63,63,63,,,,,,,,,2205.4292207,None,2207.4194045,2207.7129246,2207.7129246,2207.8627996,2207.8627996,2207.9036611,2207.9036611,None,7,1,2207.9036611,None,2209.4040537,None,['7'],[1.5637626999996428],2209.4040537,None,,,,,0.911922499999946,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,1,238,block3_Pilot_2,12,s_n,s_n_strong,,,,,0,2,2,2,0,64,64,64,,,,,,,,,2212.4050542,None,2214.3907953000003,2214.687965,2214.687965,2214.6961565,2214.6961565,2214.7370248,2214.7370248,None,None,0,2214.7370248,None,2216.2372288,None,['9'],[1.0986295000002428],2216.2372288,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,28,f,028_y_f_s_a.jpg,sad,incongruent,7,match,,120,160,,18,172,block3_Pilot_2,30,h_s,h_s_weak,,,,,0,2,2,2,0,65,65,65,,,,,,,,,2219.2383468000003,None,2220.6909234,2220.9802869,2220.9802869,2221.1296828,2221.1296828,2221.1705653,2221.1705653,None,9,0,2221.1705653,None,2222.6714606,None,['7'],[0.6162846000001991],2222.6714606,None,,,,,0.6211071000002448,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block3_Pilot_2,16,s_h,s_h_weak,,,,,0,2,2,2,0,66,66,66,,,,,,,,,2225.6707805,None,2227.6617313,2227.9549651,2227.9549651,2227.9631237,2227.9631237,2228.0040045,2228.0040045,None,None,0,2228.0040045,None,2229.5040298,None,['9'],[0.9998664999998255],2229.5040298,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,33,m,033_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,3,163,block3_Pilot_2,4,s_s,s_s_strong,,,,,0,2,2,2,0,67,67,67,,,,,,,,,2232.5037498,None,2233.8674927,2234.1618052,2234.1618052,2234.1866919,2234.1866919,2234.2273184,2234.2273184,None,7,1,2234.2273184,None,2235.7271342,None,['7'],[0.7284322000000429],2235.7271342,None,,,,,0.8601407000001018,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_h_a.jpg,happy,9,8,m,008_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,143,block3_Pilot_2,19,h_h,h_h_strong,,,,,0,2,2,2,0,68,68,68,,,,,,,,,2238.7279314,None,2239.9279034,2240.2210501,2240.2210501,2240.245969,2240.245969,2240.2867194,2240.2867194,None,9,1,2240.2867194,None,2241.7874153000002,None,['7'],[0.6841208999999253],2241.7874153000002,None,,,,,0.9207521000002998,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,12,f,012_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,2,202,block3_Pilot_2,30,n_n,n_n_strong,,,,,0,2,2,2,0,69,69,69,,,,,,,,,2244.7880583,None,2246.5697352,2246.863903,2246.863903,2246.8798545,2246.8798545,2246.9206308000003,2246.9206308000003,None,7,0,2246.9206308000003,None,2248.4208115,None,['7'],[0.8830032000000756],2248.4208115,None,,,,,0.8391022999999223,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,4,m,004_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,18,207,block3_Pilot_2,33,s_s,s_s_weak,,,,,0,2,2,2,0,70,70,70,,,,,,,,,2251.4216565,None,2253.1554957,2253.447075,2253.447075,2253.5968795,2253.5968795,2253.6374439,2253.6374439,None,8,0,2253.6374439,None,2255.1376228,None,['7'],[0.8539802999998756],2255.1376228,None,,,,,0.5143745000000308,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,28,f,028_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,150,block3_Pilot_2,16,h_h,h_h_strong,,,,,0,2,2,2,0,71,71,71,,,,,,,,,2258.1377263,None,2259.3961297,2259.6887174,2259.6887174,2259.7054805000002,2259.7054805000002,2259.7459501,2259.7459501,None,9,1,2259.7459501,None,2261.2460733000003,None,['7'],[0.7535249000002295],2261.2460733000003,None,,,,,0.60569600000008,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,182,block3_Pilot_2,40,h_n,h_n_weak,,,,,0,2,2,2,0,72,72,72,,,,,,,,,2264.2460159,None,2265.7711514000002,2266.064092,2266.064092,2266.213976,2266.213976,2266.2548898,2266.2548898,None,9,0,2266.2548898,None,2267.7550042000003,None,['7'],[0.6688044000002265],2267.7550042000003,None,,,,,0.5529253000004246,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,33,m,033_o_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,2,226,block3_Pilot_2,30,n_h,n_h_weak,,,,,0,2,2,2,0,73,73,73,,,,,,,,,2270.7555775,None,2272.7242405,2273.0147327,2273.0147327,2273.0308767,2273.0308767,2273.0716845,2273.0716845,None,7,0,2273.0716845,None,2274.5717798,None,['8'],[0.7320562999998401],2274.5717798,None,,,,,0.991979800000081,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,27,m,027_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,18,238,block3_Pilot_2,13,s_s,s_s_weak,,,,,0,2,2,2,0,74,74,74,,,,,,,,,2277.5721288,None,2279.564539,2279.8561616,2279.8561616,2280.0058546,2280.0058546,2280.0467254,2280.0467254,None,7,1,2280.0467254,None,2281.5467497,None,['7'],[0.5969327000002522],2281.5467497,None,,,,,0.824979600000006,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,21,f,021_o_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,3,225,block3_Pilot_2,27,n_s,n_s_weak,,,,,0,2,2,2,0,75,75,75,,,,,,,,,2284.5485178,None,2286.4737116,2286.7651898,2286.7651898,2286.7895244,2286.7895244,2286.8302539,2286.8302539,None,7,1,2286.8302539,None,2288.3302089,None,['8'],[0.4375495999997838],2288.3302089,None,,,,,0.737623099999837,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_n_a.jpg,neutral,8,12,f,012_o_f_s_a.jpg,sad,incongruent,7,match,,140,160,,2,230,block3_Pilot_2,28,n_s,n_s_weak,,,,,0,2,2,2,0,76,76,76,,,,,,,,,2291.3305549,None,2293.2700708,2293.5652888,2293.5652888,2293.5811022000003,2293.5811022000003,2293.6219214000002,2293.6219214000002,None,8,0,2293.6219214000002,None,2295.1223403,None,['8'],[0.5414891999998872],2295.1223403,None,,,,,0.785816000000068,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_h_a.jpg,happy,9,21,f,021_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,2,194,block3_Pilot_2,27,h_s,h_s_weak,,,,,0,2,2,2,0,77,77,77,,,,,,,,,2298.1232028,None,2299.7578403,2300.0490339000003,2300.0490339000003,2300.0646827,2300.0646827,2300.105216,2300.105216,None,9,0,2300.105216,None,2301.605489,None,['7'],[0.8743147000000135],2301.605489,None,,,,,0.7425447000000531,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,129,block3_Pilot_2,33,s_h,s_h_strong,,,,,0,2,2,2,0,78,78,78,,,,,,,,,2304.6060367,None,2305.6910120000002,2305.9817246000002,2305.9817246000002,2306.1314124,2306.1314124,2306.1721783000003,2306.1721783000003,None,8,0,2306.1721783000003,None,2307.6726714,None,['8'],[0.5992286999999124],2307.6726714,None,,,,,1.4115059000000656,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block3_Pilot_2,21,n_s,n_s_strong,,,,,0,2,2,2,0,79,79,79,,,,,,,,,2310.6729699,None,2312.7028401000002,2312.9990108,2312.9990108,2313.0063413000003,2313.0063413000003,2313.0474305000002,2313.0474305000002,None,None,0,2313.0474305000002,None,2314.5476499,None,['9'],[1.5879405999999108],2314.5476499,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,18,230,block3_Pilot_2,13,s_n,s_n_strong,,,,,0,2,2,2,0,80,80,80,,,,,,,,,2317.548406,None,2319.4742133,2319.7652014,2319.7652014,2319.9151841000003,2319.9151841000003,2319.9559858000002,2319.9559858000002,None,7,0,2319.9559858000002,None,2321.4562121,None,['7'],[0.5036791000002268],2321.4562121,None,,,,,0.8116421999998238,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_h_a.jpg,happy,9,30,f,030_o_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,173,block3_Pilot_2,8,h_h,h_h_weak,,,,,0,2,2,2,0,81,81,81,,,,,,,,,2324.4563662,None,2325.905922,2326.1987318,2326.1987318,2326.2152083,2326.2152083,2326.256093,2326.256093,None,9,1,2326.256093,None,2327.7561995,None,['8'],[0.6276596000002428],2327.7561995,None,,,,,0.911746299999777,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,30,f,030_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,174,block3_Pilot_2,19,s_s,s_s_weak,,,,,0,2,2,2,0,82,82,82,,,,,,,,,2330.7563509,None,2332.2570571,2332.5493603,2332.5493603,2332.6986341,2332.6986341,2332.7394821000003,2332.7394821000003,None,7,1,2332.7394821000003,None,2334.2395997,None,['7'],[0.5523426999998264],2334.2395997,None,,,,,0.5002196999998887,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,12,f,012_o_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block3_Pilot_2,4,n_n,n_n_weak,,,,,0,2,2,2,0,83,83,83,,,,,,,,,2337.2398261,None,2339.2440344,2339.5326826,2339.5326826,2339.5404672,2339.5404672,2339.5814272000002,2339.5814272000002,None,None,0,2339.5814272000002,None,2341.0815037,None,['9'],[0.43829379999988305],2341.0815037,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,19,f,019_m_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,18,238,block3_Pilot_2,27,s_s,s_s_weak,,,,,0,2,2,2,0,84,84,84,,,,,,,,,2344.0822036,None,2346.0737874,2346.3658866,2346.3658866,2346.5157706,2346.5157706,2346.5564133000003,2346.5564133000003,None,None,0,2346.5564133000003,None,2348.0565004,None,['7'],[0.7671677000003001],2348.0565004,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,8,m,008_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block3_Pilot_2,28,h_s,h_s_strong,,,,,0,2,2,2,0,85,85,85,,,,,,,,,2351.0567994000003,None,2353.0494333,2353.3411078,2353.3411078,2353.3490308,2353.3490308,2353.3899503000002,2353.3899503000002,None,None,0,2353.3899503000002,None,2354.8898787000003,None,['9'],[0.34188610000001063],2354.8898787000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,238,block3_Pilot_2,33,h_n,h_n_strong,,,,,0,2,2,2,0,86,86,86,,,,,,,,,2357.8901679,None,2359.8821429,2360.1747324000003,2360.1747324000003,2360.3240521000002,2360.3240521000002,2360.3647202,2360.3647202,None,None,0,2360.3647202,None,2361.8653898000002,None,['9'],[0.17425610000009328],2361.8653898000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,238,block3_Pilot_2,21,n_h,n_h_weak,,,,,0,2,2,2,0,87,87,87,,,,,,,,,2364.8652139,None,2366.8775495,2367.1666597,2367.1666597,2367.315984,2367.315984,2367.3568176,2367.3568176,None,8,0,2367.3568176,None,2368.8570803000002,None,['7'],[2.7826871999996],2368.8570803000002,None,,,,,0.6589281999999912,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_h_a.jpg,happy,9,12,f,012_o_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,1,238,block3_Pilot_2,8,h_h,h_h_weak,,,,,0,2,2,2,0,88,88,88,,,,,,,,,2371.8571316000002,None,2373.8488805,2374.1413008,2374.1413008,2374.1493591,2374.1493591,2374.1903055000002,2374.1903055000002,None,None,0,2374.1903055000002,None,2375.6907632,None,['9'],[0.7489344000000528],2375.6907632,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,1,238,block3_Pilot_2,16,n_h,n_h_weak,,,,,0,2,2,2,0,89,89,89,,,,,,,,,2378.6912061000003,None,2380.6958286,2380.9918307000003,2380.9918307000003,2380.9997211,2380.9997211,2381.0404499,2381.0404499,None,None,0,2381.0404499,None,2382.5405825000003,None,['9'],[0.4351744000000508],2382.5405825000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,13,m,013_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,234,block3_Pilot_2,12,n_n,n_n_weak,,,,,0,2,2,2,0,90,90,90,,,,,,,,,2385.5410525,None,2387.5119018,2387.8086585,2387.8086585,2387.8331415000002,2387.8331415000002,2387.874065,2387.874065,None,8,1,2387.874065,None,2389.3739006,None,['8'],[0.9457024999996975],2389.3739006,None,,,,,0.8537231000000247,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,18,238,block3_Pilot_2,19,s_h,s_h_strong,,,,,0,2,2,2,0,91,91,91,,,,,,,,,2392.3749054,None,2394.3784192000003,2394.667162,2394.667162,2394.8165696,2394.8165696,2394.8574979,2394.8574979,None,7,0,2394.8574979,None,2396.3575365,None,['7'],[1.834186199999749],2396.3575365,None,,,,,0.7262663000001339,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,13,m,013_y_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,1,238,block3_Pilot_2,12,n_h,n_h_weak,,,,,0,2,2,2,0,92,92,92,,,,,,,,,2399.357679,None,2401.3602558000002,2401.6508168,2401.6508168,2401.6583978,2401.6583978,2401.6994262,2401.6994262,None,None,0,2401.6994262,None,2403.1994316,None,['9'],[1.5443108999998003],2403.1994316,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,165,block3_Pilot_2,27,h_n,h_n_weak,,,,,0,2,2,2,0,93,93,93,,,,,,,,,2406.2001416000003,None,2407.5937572000003,2407.8842544,2407.8842544,2407.9001941,2407.9001941,2407.9411667,2407.9411667,None,9,0,2407.9411667,None,2409.4410958,None,['7'],[0.3266873000002306],2409.4410958,None,,,,,0.7707242000001315,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_h_a.jpg,happy,9,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,198,block3_Pilot_2,8,h_n,h_n_strong,,,,,0,2,2,2,0,94,94,94,,,,,,,,,2412.4419776,None,2414.0999658,2414.3923163,2414.3923163,2414.5419077,2414.5419077,2414.5829436,2414.5829436,None,9,0,2414.5829436,None,2416.0827623,None,['7'],[0.5410405999996328],2416.0827623,None,,,,,0.36098020000008546,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_h_a.jpg,happy,9,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,3,196,block3_Pilot_2,19,h_n,h_n_weak,,,,,0,2,2,2,0,95,95,95,,,,,,,,,2419.0839068,None,2420.7244455,2421.0172538,2421.0172538,2421.0421618,2421.0421618,2421.0830798,2421.0830798,None,None,0,2421.0830798,None,2422.5830945000002,None,['7'],[0.6566829999997026],2422.5830945000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,40,f,040_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,222,block3_Pilot_2,13,h_h,h_h_weak,,,,,0,2,2,2,0,96,96,96,,,,,,,,,2425.5838264,None,2427.4841366,2427.7760613,2427.7760613,2427.8006446,2427.8006446,2427.841488,2427.841488,None,9,1,2427.841488,None,2429.341762,None,['7'],[1.3538472999998703],2429.341762,None,,,,,0.6863110999997843,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,3,156,block3_Pilot_2,28,h_n,h_n_strong,,,,,0,2,2,2,0,97,97,97,,,,,,,,,2432.3424854,None,2433.6527586,2433.9427543,2433.9427543,2433.9673836,2433.9673836,2434.0082013,2434.0082013,None,9,0,2434.0082013,None,2435.5082455,None,['7'],[1.1235239999996338],2435.5082455,None,,,,,0.7594186000001173,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
